DATE,CO_MIN,CO_MAX,CO_MEAN,PM10_MIN,PM10_MAX,PM10_MEAN,TMIN_IAC,TMAX_IAC,TMIN_VC,TMAX_VC,AVGPRESSURE_VC,HMIN_VC,HMAX_VC,TMEAN_CP,TMIN_CP,TMAX_CP,AVGPRESSURE_CP,HMIN_CP,HMAX_CP,HMEAN_CP,all_under_20_female,all_under_20_male,all_20_to_65_female,all_20_to_65_male,all_over_65_female,all_over_65_male,chd_20_to_65_female,chd_20_to_65_male,chd_over_65_female,chd_over_65_male,mi_20_to_65_female,mi_20_to_65_male,mi_over_65_female,mi_over_65_male,avc_20_to_65_female,avc_20_to_65_male,avc_over_65_female,avc_over_65_male,chd_M,chd_F,mi_M,mi_F,avc_M,avc_F,all_M,all_F,all_under_20,all_20_to_65,all_over_65,chd_20_to_65,chd_over_65,mi_20_to_65,mi_over_65,avc_20_to_65,avc_over_65,all_chd,all_mi,all_avc,all,all_white,all_brown,all_black,all_white_M,all_brown_M,all_black_M,all_white_F,all_brown_F,all_black_F,chd_white,chd_brown,chd_black,chd_white_M,chd_brown_M,chd_black_M,chd_white_F,chd_brown_F,chd_black_F,mi_white,mi_brown,mi_black,mi_white_M,mi_brown_M,mi_black_M,mi_white_F,mi_brown_F,mi_black_F,avc_white,avc_brown,avc_black,avc_white_M,avc_brown_M,avc_black_M,avc_white_F,avc_brown_F,avc_black_F
2001-02-21,0.6,3.4,1.8416666666666668,2.0,106.0,41.16666666666666,19.8,32.0,19.1,31.8,940.0104166666666,45.0,93.0,24.560694444444447,19.91,32.28,957.0347222222222,45.45,100.0,77.69618055555556,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,2,0,3,1,0,1,3,1,0,1,0,0,2,1,1,2,4,2,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
2001-02-22,0.8,4.0,1.933333333333333,5.0,82.0,39.04166666666666,20.6,31.0,20.3,30.6,939.71875,48.0,93.0,25.014236111111114,20.84,31.18,956.8402777777778,46.65,100.0,75.58999999999999,0,0,1,2,1,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,2,0,0,1,2,2,0,3,1,2,0,2,0,1,0,2,2,1,4,3,1,0,2,0,0,1,1,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2001-02-23,1.2,6.9,3.7333333333333343,2.0,98.0,44.458333333333336,21.0,32.4,18.7,32.2,940.5102040816328,43.0,96.0,24.46333333333333,19.42,32.19,957.5277777777778,41.83,100.0,74.32354166666667,0,0,2,2,1,4,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,6,3,0,4,5,2,0,1,0,0,2,2,1,2,9,9,0,0,6,0,0,3,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2001-02-24,1.2,4.4,1.9291666666666671,9.0,67.0,43.79166666666666,18.4,32.2,18.2,31.2,940.8833333333332,44.0,97.0,23.921888111888112,18.85,31.61,958.0979020979021,48.86,100.0,75.25615384615384,0,0,1,1,2,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,3,0,2,2,2,0,2,0,0,1,2,2,1,4,4,0,0,1,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2001-02-25,0.9,1.8,1.2166666666666666,1.0,85.0,33.291666666666664,19.4,31.6,19.3,31.4,939.8770833333332,47.0,97.0,24.55513888888889,19.46,31.87,956.8958333333334,45.22,100.0,74.29854166666667,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,2,0,2,0,1,0,3,0,0,0,3,0,2,0,2,0,1,2,2,1,3,1,2,0,1,2,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2001-02-26,0.8,1.7,1.2708333333333333,1.0,93.0,36.54166666666666,20.2,32.6,19.4,32.6,939.2897959183672,46.0,96.0,24.885416666666668,19.52,32.77,956.1736111111111,41.68,100.0,76.72340277777778,0,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,3,0,2,0,0,0,3,0,2,1,2,1,1,1,0,0,3,2,0,3,2,0,1,0,0,0,2,0,1,2,0,1,0,0,0,2,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2001-02-27,0.8,1.6,1.1541666666666666,5.0,62.0,27.956521739130437,19.4,30.6,18.1,29.9,940.9714285714284,47.0,95.0,24.010347222222222,19.64,30.13,958.0,49.94,88.5,70.17923611111111,0,0,0,4,3,0,0,4,1,0,0,4,0,0,0,0,0,0,4,1,4,0,0,0,4,3,0,4,3,4,1,4,0,0,0,5,4,0,7,6,1,0,3,1,0,3,0,0,4,1,0,3,1,0,1,0,0,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-28,0.8,2.3,1.4041666666666668,10.0,74.0,26.91304347826087,17.8,31.0,17.2,30.2,941.5729166666666,43.0,93.0,23.889166666666668,18.5,30.59,958.4722222222222,39.93,87.5,66.66534722222222,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001-03-01,0.7,3.3,1.7416666666666665,1.0,74.0,30.666666666666668,18.6,31.8,17.8,31.0,941.15,45.0,94.0,23.58888888888889,18.92,30.92,958.1875,39.63,100.0,71.13659722222222,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,2,1,1,0,1,0,0,0,1,1,0,3,3,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-03-02,0.9,3.2,1.8249999999999995,6.0,99.0,35.541666666666664,18.6,31.0,18.0,31.6,941.6916666666668,43.0,96.0,23.63590277777778,19.21,30.93,958.6805555555555,41.05,90.5,70.25965277777777,0,0,0,2,3,1,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,3,0,2,4,0,3,0,3,0,0,3,3,0,6,4,1,1,2,1,0,2,0,1,2,0,1,0,0,0,2,0,1,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2001-03-03,1.1,6.1,3.3125,4.0,71.0,31.0,17.6,31.2,16.6,31.6,942.0875,42.0,94.0,23.08875,18.13,30.72,959.3888888888889,44.86,92.7,74.02083333333333,1,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,4,1,1,3,0,1,0,1,0,0,1,1,0,5,5,0,0,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001-03-04,1.8,6.4,5.170833333333334,3.0,84.0,29.695652173913043,16.0,30.6,15.9,30.9,940.8708333333332,40.0,96.0,23.536041666666666,17.12,30.7,958.0347222222222,42.58,100.0,72.564375,0,0,0,2,2,0,0,2,1,0,0,2,1,0,0,0,0,0,2,1,2,1,0,0,2,2,0,2,2,2,1,2,1,0,0,3,3,0,4,3,0,1,1,0,1,2,0,0,2,0,1,1,0,1,1,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2001-03-05,4.0,6.5,5.619999999999999,2.0,134.0,36.5,19.2,30.6,18.2,31.9,938.7729166666668,43.0,97.0,22.688402777777778,19.03,30.92,956.5208333333334,41.92,92.8,77.37201388888889,0,0,0,5,1,1,0,4,0,1,0,3,0,1,0,0,1,0,5,0,4,0,0,1,6,1,0,5,2,4,1,3,1,0,1,5,4,1,7,6,1,0,5,1,0,1,0,0,4,1,0,4,1,0,0,0,0,3,1,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2001-03-06,,,,4.0,50.0,24.95833333333333,18.4,29.6,17.9,30.3,939.1583333333332,50.0,99.0,23.43423611111111,18.73,28.43,956.8333333333334,55.85,94.7,76.12180555555557,0,0,1,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,1,3,0,2,2,1,1,1,1,0,0,2,2,0,4,2,2,0,0,1,0,2,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2001-03-07,,,,1.0,127.0,33.791666666666664,20.4,29.0,20.6,28.7,941.0041666666668,58.0,98.0,23.12298611111111,20.52,28.08,958.5763888888889,59.55,93.9,81.55347222222223,0,0,0,1,0,3,0,0,0,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0,4,0,0,1,3,0,2,0,2,0,0,2,2,0,4,4,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-03-08,,,,6.0,43.0,27.47826086956522,19.4,23.6,19.4,23.9,941.2229166666668,84.0,100.0,21.26013888888889,19.73,23.41,959.6458333333334,84.8,96.9,92.72291666666666,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-03-09,,,,3.0,48.0,30.291666666666668,19.4,26.4,19.6,26.4,938.075,72.0,99.0,21.775625,20.03,26.1,956.6041666666666,70.7,98.2,90.57916666666667,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,2,0,1,3,0,1,0,1,0,0,1,1,0,4,4,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-03-10,,,,2.0,49.0,24.041666666666668,19.8,26.6,19.5,27.5,935.5666666666668,62.0,100.0,21.834930555555555,20.25,27.27,954.3333333333334,65.65,97.5,90.69965277777777,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-03-11,,,,4.0,45.0,24.130434782608692,18.4,30.2,18.4,29.5,936.69375,50.0,99.0,23.47625,19.27,29.31,954.2916666666666,50.42,100.0,78.88569444444444,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,1,0,1,0,0,1,1,0,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001-03-12,,,,10.0,108.0,32.81818181818182,18.0,30.0,17.8,29.2,938.8959183673468,51.0,96.0,22.66444444444444,17.63,29.75,956.625,50.98,95.0,79.06625,0,0,1,1,3,4,0,0,1,2,0,0,0,2,1,0,0,1,2,1,2,0,1,1,5,4,0,2,7,0,3,0,2,1,1,3,2,2,9,9,0,0,5,0,0,4,0,0,3,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2001-03-13,1.1,2.7,1.8222222222222224,8.0,52.0,28.454545454545453,19.4,31.8,18.8,30.6,940.1333333333332,47.0,99.0,24.740277777777777,19.76,30.94,957.3819444444445,45.38,100.0,73.73819444444445,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,2,0,3,0,1,0,1,0,1,0,1,1,1,3,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2001-03-14,0.1,2.6,1.4565217391304348,9.0,121.0,36.869565217391305,20.4,32.0,19.8,32.2,940.0020833333332,46.0,94.0,25.44909722222222,20.54,31.48,956.9722222222222,46.17,100.0,71.89270833333333,0,0,1,1,4,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,5,0,2,5,0,2,0,0,1,0,2,0,1,7,4,2,1,0,1,1,4,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2001-03-15,0.3,2.3,1.3565217391304345,14.0,114.0,43.95652173913044,20.6,32.0,20.0,32.2,940.5142857142856,48.0,93.0,25.502214285714285,20.31,31.6,957.2285714285714,47.95,100.0,73.49671428571429,0,0,0,4,3,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,4,3,0,4,3,1,1,1,1,1,0,2,2,1,7,7,0,0,4,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2001-03-16,0.4,3.2,1.6521739130434785,3.0,108.0,45.54545454545455,21.0,31.2,20.6,32.2,941.2916666666666,43.0,92.0,25.252916666666668,20.54,30.23,957.8611111111111,47.46,90.1,68.34347222222222,0,0,1,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,3,0,2,2,1,0,1,0,1,0,1,1,1,4,2,2,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2001-03-17,0.9,1.9,1.4130434782608696,5.0,223.0,67.08333333333333,20.2,32.0,20.2,32.4,940.1333333333332,45.0,94.0,24.223194444444445,20.42,31.67,957.2152777777778,47.21,100.0,80.18791666666667,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,3,1,0,2,2,0,1,0,0,1,1,1,0,2,4,3,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2001-03-18,0.3,1.3,0.8782608695652173,2.0,65.0,31.0,16.4,31.0,18.4,30.3,937.561224489796,56.0,98.0,23.649166666666666,19.1,29.7,954.8680555555555,51.23,95.7,77.44145833333333,0,0,2,0,6,1,2,0,2,1,2,0,2,0,0,0,2,0,1,4,0,4,0,2,1,8,0,2,7,2,3,2,2,0,2,5,4,2,9,9,0,0,1,0,0,8,0,0,5,0,0,1,0,0,4,0,0,4,0,0,0,0,0,4,0,0,2,0,0,0,0,0,2,0,0
2001-03-19,0.4,2.0,1.3782608695652174,16.0,72.0,37.60869565217392,18.8,29.4,18.4,28.9,937.8169811320756,50.0,99.0,23.554791666666667,19.52,28.45,955.2291666666666,85.6,100.0,98.55000000000001,0,0,0,0,1,2,0,0,1,2,0,0,1,1,0,0,0,0,2,1,1,1,0,0,2,1,0,0,3,0,3,0,2,0,0,3,2,0,3,2,0,1,1,0,1,1,0,0,2,0,1,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001-03-20,0.4,2.8,1.4043478260869564,15.0,89.0,39.95652173913044,19.0,30.8,18.4,30.1,941.208163265306,50.0,99.0,23.721319444444443,19.28,30.7,958.4791666666666,100.0,100.0,100.0,0,0,1,2,5,1,1,1,1,0,1,1,1,0,0,1,1,1,1,2,1,2,2,1,3,6,0,3,6,2,1,2,1,1,2,3,3,3,9,8,0,1,3,0,0,5,0,1,3,0,0,1,0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,2,0,0,1,0,0
2001-03-21,0.3,2.4,1.326086956521739,2.0,71.0,35.208333333333336,18.4,31.4,18.1,32.4,941.8041666666668,46.0,100.0,24.076458333333335,19.4,30.19,958.7152777777778,100.0,100.0,100.0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,4,0,1,0,0,0,0,1,0,0,4,4,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-03-22,0.4,3.0,1.4086956521739131,1.0,124.0,37.29166666666666,19.4,32.4,19.5,32.2,939.408163265306,43.0,96.0,24.348888888888887,18.98,31.17,956.4722222222222,100.0,100.0,100.0,0,0,0,1,0,2,0,1,0,1,0,1,0,1,0,0,0,0,2,0,2,0,0,0,3,0,0,1,2,1,1,1,1,0,0,2,2,0,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001-03-23,0.5,2.5,1.4391304347826088,6.0,85.0,40.375,19.4,32.8,19.9,32.6,937.9458333333332,38.0,93.0,25.278680555555557,19.39,31.6,954.6736111111111,100.0,100.0,100.0,0,0,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,0,2,1,2,0,2,0,0,1,2,2,1,3,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2001-03-24,0.8,2.1,1.2260869565217392,7.0,160.0,41.958333333333336,19.8,33.0,19.5,33.2,938.7354166666668,39.0,92.0,24.562083333333334,19.76,31.74,956.0833333333334,100.0,100.0,100.0,0,0,2,3,0,1,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,4,2,0,5,1,2,0,2,0,0,0,2,2,0,6,4,0,2,2,0,2,2,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001-03-25,0.7,1.5,0.9608695652173916,1.0,73.0,45.26086956521739,20.6,32.2,20.1,32.0,940.322448979592,45.0,93.0,23.851458333333333,20.3,31.62,957.5277777777778,100.0,100.0,100.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,2,0,1,0,0,0,1,1,0,1,3,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2001-03-26,0.4,2.4,1.2,7.0,143.0,41.083333333333336,18.2,32.0,17.7,30.8,939.3428571428572,52.0,98.0,23.800069444444446,18.79,30.49,956.4930555555555,90.3,100.0,99.4625,0,0,1,0,3,3,1,0,1,3,1,0,1,1,0,0,0,0,3,2,1,2,0,0,3,4,0,1,6,1,4,1,2,0,0,5,3,0,7,6,0,1,3,0,0,3,0,1,5,0,0,3,0,0,2,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2001-03-27,0.2,2.1,1.2333333333333334,2.0,68.0,33.041666666666664,17.8,32.0,17.6,29.3,938.5125,55.0,98.0,23.05402777777778,18.29,29.42,955.9166666666666,62.56,100.0,83.42208333333333,1,0,0,1,2,2,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,3,3,1,1,4,1,1,1,1,0,0,2,2,1,6,6,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2001-03-28,0.4,2.5,1.2227272727272729,6.0,110.0,41.09090909090909,19.0,29.8,19.0,28.9,938.7791666666668,60.0,97.0,22.347638888888888,19.46,29.08,956.5833333333334,62.91,99.2,87.01465277777778,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,1,3,0,0,0,0,0,1,0,0,1,4,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2001-03-29,0.5,2.8,1.4130434782608696,7.0,92.0,42.29166666666666,18.8,28.8,18.7,28.6,940.5604166666668,57.0,97.0,22.944305555555555,19.34,29.55,958.2152777777778,61.41,100.0,84.85048611111111,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,2,0,2,0,2,0,0,2,2,0,2,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2001-03-30,0.3,2.9,1.4478260869565218,2.0,138.0,35.0,18.2,30.4,18.2,29.7,941.834693877551,54.0,100.0,22.386180555555555,18.39,29.71,959.3611111111111,58.9,99.8,86.04333333333334,0,0,1,2,1,1,1,2,0,0,1,2,0,0,0,0,0,0,2,1,2,1,0,0,3,2,0,3,2,3,0,3,0,0,0,3,3,0,5,3,2,0,1,2,0,2,0,0,2,1,0,1,1,0,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2001-03-31,0.6,1.9,1.1695652173913045,2.0,48.0,26.45833333333333,18.8,30.2,18.8,29.4,940.6520833333332,51.0,95.0,23.317638888888887,18.58,29.75,958.1736111111111,55.43,99.9,80.15576388888888,0,0,0,3,2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,3,2,0,3,2,1,1,1,0,1,0,2,1,1,5,4,1,0,2,1,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2001-04-01,0.5,1.1,0.7347826086956523,1.0,82.0,25.347826086956523,16.4,29.8,17.6,29.0,940.6,57.0,100.0,22.000138888888888,18.6,29.03,958.4444444444445,62.05,98.8,85.87263888888889,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2001-04-02,0.2,4.4,1.7181818181818185,15.0,50.0,30.26086956521739,18.0,23.6,17.8,22.8,941.5708333333332,82.0,100.0,20.796041666666667,18.85,23.68,959.9097222222222,82.6,100.0,93.85138888888889,0,0,2,3,2,0,2,1,1,0,2,1,0,0,0,1,0,0,1,3,1,2,1,0,3,4,0,5,2,3,1,3,0,1,0,4,3,1,7,4,3,0,1,2,0,3,1,0,3,1,0,1,0,0,2,1,0,2,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2001-04-03,0.3,2.5,1.235,10.0,91.0,36.095238095238095,17.2,29.0,17.2,28.2,942.2541666666668,53.0,99.0,22.484236111111112,17.94,28.74,960.0277777777778,57.68,99.6,81.48875,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,3,0,1,0,0,0,0,1,0,0,4,3,0,1,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-04-04,0.3,3.3,1.3304347826086955,4.0,80.0,33.333333333333336,17.8,30.0,16.8,29.4,941.3833333333332,51.0,94.0,23.157152777777778,18.53,30.23,958.6458333333334,56.63,90.6,76.37013888888889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-04-05,0.2,2.8,1.434782608695652,3.0,74.0,38.54166666666666,19.2,30.8,18.9,30.4,941.5734693877552,50.0,92.0,24.011875,19.46,29.77,958.7986111111111,57.54,92.7,77.27402777777777,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-04-06,0.6,2.7,1.6565217391304348,2.0,97.0,51.833333333333336,19.6,31.4,19.4,31.3,942.7591836734694,46.0,99.0,24.35048611111111,19.91,30.48,959.7083333333334,51.18,98.6,78.25027777777778,0,0,0,1,4,1,0,1,4,0,0,1,1,0,0,0,0,0,1,4,1,1,0,0,2,4,0,1,5,1,4,1,1,0,0,5,2,0,6,4,1,0,1,1,0,3,0,0,3,1,0,0,1,0,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2001-04-07,0.5,2.0,1.3478260869565215,8.0,85.0,40.66666666666666,20.4,30.6,20.1,29.5,943.8645833333334,50.0,94.0,24.05777777777778,20.06,29.06,960.6597222222222,53.72,91.8,76.43784722222222,0,0,0,2,2,2,0,1,0,2,0,0,0,1,0,1,0,0,3,0,1,0,1,0,4,2,0,2,4,1,2,0,1,1,0,3,1,1,6,6,0,0,4,0,0,2,0,0,3,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2001-04-08,0.5,1.6,0.8695652173913043,2.0,102.0,35.458333333333336,15.8,30.6,18.9,30.2,941.9791666666666,52.0,94.0,23.94152777777778,19.94,30.86,958.6805555555555,52.29,93.0,77.22479166666668,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,2,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2001-04-09,0.3,2.8,1.391304347826087,6.0,101.0,45.958333333333336,19.0,29.8,18.5,29.4,938.94375,53.0,94.0,23.742916666666666,19.4,29.04,956.3125,57.59,92.2,77.33777777777777,0,0,1,2,1,2,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,4,2,0,3,3,1,1,1,1,0,0,2,2,0,6,5,1,0,3,1,0,2,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2001-04-10,0.4,2.4,1.3285714285714283,10.0,90.0,46.04545454545455,20.6,30.8,20.0,30.2,938.16875,54.0,96.0,24.01534722222222,20.43,29.52,955.5277777777778,59.02,93.5,79.32034722222221,0,0,1,0,2,3,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,3,3,0,1,5,0,2,0,2,0,1,2,2,1,6,5,0,1,3,0,0,2,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2001-04-11,0.4,2.3,1.3391304347826083,13.0,112.0,42.708333333333336,19.2,31.0,18.4,30.6,940.7333333333332,46.0,97.0,24.102430555555557,19.16,29.51,957.8958333333334,52.5,97.1,76.98284722222223,0,0,0,1,6,2,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,3,6,0,1,8,1,1,1,1,0,2,2,2,2,9,5,4,0,1,2,0,4,2,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0
2001-04-12,0.3,2.2,1.2869565217391303,2.0,68.0,40.708333333333336,19.6,28.2,16.1,27.7,942.5666666666668,45.0,96.0,22.44236111111111,17.91,27.79,959.7222222222222,47.79,93.6,72.27229166666666,0,0,1,2,4,1,1,0,3,1,1,0,2,1,0,0,0,0,1,4,1,3,0,0,3,5,0,3,5,1,4,1,3,0,0,5,4,0,8,8,0,0,3,0,0,5,0,0,5,0,0,1,0,0,4,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
